"id","cod_SIMS","nombre","domicilio","localidad","telefono","email","internacion","dependencia","regimen","cod_municipio","municipio","departamento","nodo","lat","lon"
425,"00700016","SAMCo Armstrong","Pje. Pedro Rolando 1602","Armstrong","03471/461342 centrex 6389","samcoarmstrong@yahoo.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",0007,"Armstrong","Belgrano","Rosario","-32.78819","-61.60404"
225,"09100119","SAMCo Arrufo","Dr. Iglesias 323","Arrufó","03491/493321","hospitalarrufo@hotmail.com","Si","Municipal","SAMCo. Ley Provincial 63/12",3491,"Arrufó","San Cristóbal","Rafaela","-30.2309","-61.7293"
443,"01400288","SAMCo Arteaga Dr. Adolfo Mario Vittori","Belgrano 387","Arteaga","03467/450369 centrex 6351","samcoarteaga@hotmail.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",2035,"Arteaga","Caseros","Rosario","-33.09204","-61.79418"
233,"09100364","SAMCo Barón Hirsch","Zona urbana","Moisés Ville","03409/420011- Centrex 6245",,"Si","Municipal","Descentralizado - Ley Prov. 10608",3603,"Moisés Ville","San Cristóbal","Rafaela","-30.71348","-61.47782"
264,"10500023","SAMCo Barrancas","Dr. Agote 132","Barrancas","03466/420217 - 420220","samcobarrancas@cosmol.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",3729,"Barrancas","San Jerónimo","Santa Fe","-32.22897","-60.98232"
432,"01400024","SAMCo Berabevu","E. Ganavelli 215","Berabevú","03465/494105, centrex: 6330","samcoberabevu@hotmail.com","Si","Municipal","SAMCo. Ley Provincial 63/12",2042,"Berabevú","Caseros","Venado Tuerto","-33.33655","-61.86155"
433,"01400032","SAMCo Bigand Alfredo Berraz","San Martín 1088","Bigand","03464/461028 centrex 6307","samcobigand@hotmail.com","Si","Municipal","SAMCo. Ley Provincial 63/12",2049,"Bigand","Caseros","Rosario","-33.37475","-61.18022"
489,"02800026","SAMCo Bombal","Altamirano 567","Bombal","03465/497039","samcobombal@gmail.com","Si","Municipal","SAMCo. Ley Provincial 63/12",2420,"Bombal","Constitución","Venado Tuerto","-33.42923","-61.32023"
426,"00700041","SAMCo Bouquet","3 de Febrero 210","Bouquet","03471/496376","samcobouquet@hotmail.com","Si","Municipal","SAMCo. Ley Provincial 63/12",2007,"Bouquet","Belgrano","Rosario","-32.425139526649","-61.886840440109"
35,"05600036","SAMCo Bustinza","Camino de La Posta 365","Bustinza","03471/497176","samcodebustinza@hotmail.com","No","Municipal","SAMCo. Ley Provincial 63/12",2882,"Bustinza","Iriondo","Rosario","-32.73813","-61.28883"
322,"12600076","SAMCo Cañada Rosquín","Sarmiento 150","Cañada Rosquín","03401/470275 centrex 6144","hospital@velosat.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",4044,"Cañada Rosquín","San Martín","Rosario","-32.049761197637","-61.596173367513"
560,"04900168","SAMCo Carlos Harteneck","Estanislao López 500","Villa Guillermina","03482/475000","samcovgna@hotmail.com","Si","Municipal","SAMCo. Ley Provincial 63/12",2875,"Villa Guillermina","General Obligado","Reconquista","-28.24052","-59.44903"
319,"12600041","SAMCo Casas","General López 340","Casas","03401/494024","samcocasas@gmail.com","No","Municipal","SAMCo. Ley Provincial 63/12",4058,"Casas","San Martín","Rosario","-32.1248","-61.54204"
320,"12600050","SAMCo Castelar","Belgrano s/n","Castelar","03564/497028 (Comuna)","comunadecastelar@yahoo.com.ar","No","Municipal","SAMCo. Ley Provincial 63/12",4065,"Castelar","San Martín","Rosario","-31.66674","-62.0891"
507,"03500018","SAMCo Cayasta","Álvaro Gil s/n","Cayastá","03405/493011, centrex: 6226","samcocayasta09@yahoo.com.ar","Si","Provincial","SAMCo. Ley Provincial 63/12",2539,"Cayastá","Garay","Santa Fe","-31.20171","-60.16384"
226,"09100135","SAMCo Ceres","Av. Bernardo de Irigoyen y Alem","Ceres","03491/420039/260 Centre6474","samcoceres@hotmail.com","Si","Municipal","SAMCo. Ley Provincial 63/12",0224,"Ceres","San Cristóbal","Rafaela","-29.87764","-61.94551"
436,"01400091","SAMCo Chañar Ladeado","Santa Fe 268","Chañar Ladeado","03468/481216 ctx 6360","samcochl@futurnet.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",2063,"Chañar Ladeado","Caseros","Venado Tuerto","-33.32198","-62.04102"
321,"12600068","SAMCo Colonia Belgrano","Belgrano 1145","Colonia Belgrano","03404/496173","samc@setelbel.com.ar","No","Municipal","SAMCo. Ley Provincial 63/12",4072,"Colonia Belgrano","San Martín","Rosario","-31.90893","-61.40064"
267,"10500074","SAMCo Coronda","España 2307","Coronda","0342/49100307-1807-1807-2430","samcocoronda@yahoo.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",0245,"Coronda","San Jerónimo","Santa Fe","-31.979743187232","-60.915695638044"
305,"11900050","SAMCo Coronel Arnold","Sarmiento 601","Coronel Arnold","0341/4902337-4902389"," samcocoronelarnold@dat1.net.ar","No","Provincial","SAMCo. Ley Provincial 63/12",3988,"Coronel Arnold","San Lorenzo","Rosario","-33.1052","-60.96683"
169,"08400127","SAMCo Coronel Bogado","9 de Julio y Moreno","Coronel Bogado","03402/491200","samco_cnelbogado@hotmail.com","No","Municipal","SAMCo. Ley Provincial 63/12",3393,"Coronel Bogado","Rosario","Rosario","-33.31452","-60.60415"
335,"12600211","SAMCo Crispi","Garoni y Lombardía","Crispi","03406/493010 Cabina Publica","comunacrispi@trynet.com.ar","No","Municipal","SAMCo. Ley Provincial 63/12",4079,"Crispi","San Martín","Rosario","-31.74045","-62.03666"
241,"09100488","SAMCo Curupaity","Av. San Martín y Mondragón","Curupaytí","03491/493611",,"No","Municipal","SAMCo. Ley Provincial 63/12",3533,"Curupaytí","San Cristóbal","Rafaela","-30.39563","-61.65083"
268,"10500104","SAMCo Díaz","Sunchales 384","Díaz","03466/496113","samcodiaz@coopdiaz.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",3771,"Díaz","San Jerónimo","Rosario","-32.3748","-61.09403"
536,"04200387","SAMCo Dr. A Gutiérrez","Av. Gutiérrez 55","Venado Tuerto","03462/421115-439121-439099","hospitalsamcovt@hotmail.com","Si","Municipal","SAMCo. Ley Provincial 63/12",0077,"Venado Tuerto","General López","Venado Tuerto","-33.751809736163","-61.950092009645"
453,"02100466","SAMCo Dr. Amílcar Gorosito","Avda. Belgrano y Dentesano","Sunchales","03493/420173-099Centre1271","samcosunchales@soon.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",0049,"Sunchales","Castellanos","Rafaela","-30.94213","-61.56131"
7,"04900303","SAMCo Dr. Bartolomé B Parma","25 de Mayo s/n","Villa Ana","03482/494033","samcovillaana@gmail.com","Si","Municipal","SAMCo. Ley Provincial 63/12",2868,"Villa Ana","General Obligado","Reconquista","-28.49761","-59.61276"
508,"03500026","SAMCo Dr. Eladio Antonucci","RP 1 S Km 123","Colonia Mascías","03405/424525- centrex 6214","samcomas@yahoo.com.ar","No","Municipal","Dep. de SAMCo.",2546,"Colonia Mascías","Garay","Santa Fe","-30.80408","-60.00522"
450,"02100351","SAMCo Dr. Jaime Ferre","Lisandro de La Torre 737","Rafaela","03492/421621Ctrex 6520-6521","direccion@samcorafaela.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",0042,"Rafaela","Castellanos","Rafaela","-31.244208931398","-61.500758616716"
86,"06300818","SAMCo Dr. Nanzer","12 de Septiembre y Azcuénaga","Santo Tomé","0342/4743444, centrex: 4915",,"Si","Municipal","SAMCo. Ley Provincial 63/12",0154,"Santo Tomé","La Capital","Santa Fe","-31.678650000","-60.777483333"
303,"11900017","SAMCo Dr. R Barrionuevo","R. de Escalada y Jujuy","Capitán Bermúdez","0341-4912388 Ctrex 2702","samcocb@netcoop.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",0266,"Capitán Bermúdez","San Lorenzo","Rosario","-32.8196","-60.71796"
323,"12600084","SAMCo El Trébol","Dorrego 549","El Trébol","03401/422324","samcoeltrebol@hotmail.com","Si","Municipal","Dep. de SAMCo.",0308,"El Trébol","San Martín","Rosario","-32.19028","-61.70576"
521,"04200077","SAMCo Elortondo","San Martín 156","Elortondo","03462 470056","samcoelortondo@hotmail.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",2644,"Elortondo","General López","Venado Tuerto","-33.69724","-61.60609"
123,"07000281","SAMCo Esperanza Dr. Daniel A Criado","Rdo. P. A. Jansen 2693","Esperanza","03496-420027/0263/0317- 6883","samcoesperanza@esperanza.gov.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",0161,"Esperanza","Las Colonias","Santa Fe","-31.442134924537","-60.93605484547"
124,"07000303","SAMCo Felicia","Rivadavia 759","Felicia","03496/491147 centrex 1287","samcofelicia@hotmail.com","Si","Municipal","SAMCo. Ley Provincial 63/12",3071,"Felicia","Las Colonias","Santa Fe","-31.2443","-61.21044"
559,"04900150","SAMCo Florencia","Estanislao López 651","Florencia","03482/491104, ctx: 6473","samcoflorencia@ltnt.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",2798,"Florencia","General Obligado","Reconquista","-28.0457","-59.21936"
339,"13300041","SAMCo Fortín Olmos","Juan M. de Rosas s/n","Fortín Olmos","03483/492018-492050(Com.)",,"Si","Provincial","SAMCo. Ley Provincial 63/12",4149,"Fortín Olmos","Vera","Reconquista","-29.05054","-60.41163"
306,"11900076","SAMCo Fuentes","Simón de Iriondo 325","Fuentes","03464/493517","samcofuentes@Hotmail.com","No","Municipal","SAMCo. Ley Provincial 63/12",3995,"Fuentes","San Lorenzo","Rosario","-33.17412","-61.07383"
270,"10500121","SAMCo Gálvez Hospital Alfredo Baetti","Bartolomé Mitre 1551","Gálvez","03404-480391","contaduriasamcogalvez@cegnet.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",0252,"Gálvez","San Jerónimo","Santa Fe","-32.018485640655","-61.227328425871"
349,"13300173","SAMCo Garabato","Zona urbana","Garabato","03482/493085 (Cab. Púb.)",,"Si","Provincial","SAMCo. Ley Provincial 63/12",4156,"Garabato","Vera","Reconquista","-28.95316","-60.1385"
166,"08400054","SAMCo General San Martin - Arroyo Seco","J. Salk y Ruta 21","Arroyo Seco","03402/426628, centrex: 6160","samcoarroyoseco@arnetbiz.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",0182,"Arroyo Seco","Rosario","Rosario","-33.15998","-60.49982"
522,"04200107","SAMCo General San Martin - Firmat","Santa Fe 1860","Firmat","03465/423528, centrex: 6320",,"Si","Municipal","SAMCo. Ley Provincial 63/12",0063,"Firmat","General López","Venado Tuerto","-33.45809","-61.49488"
127,"07000346","SAMCo Geriátrico J Vionet","Benefactores 1159","Pilar","03404/470061-470361","samcopilar@santafe.gov.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",3155,"Pilar","Las Colonias","Santa Fe","-31.44152","-61.26692"
286,"11200023","SAMCo Gobernador Crespo","Comb. de S. Lorenzo 453","Gobernador Crespo","03498/480025, centrex: 2028",,"Si","Municipal","SAMCo. Ley Provincial 63/12",3890,"Gobernador Crespo","San Justo","Santa Fe","-30.36227","-60.40029"
313,"11900157","SAMCo Granaderos A Caballo","Richeri 347","San Lorenzo","03476/422404 centrex 6402","samcosanlorenzo@yahoo.com.ar","Si","Provincial","SAMCo. Ley Provincial 63/12",0301,"San Lorenzo","San Lorenzo","Rosario","-32.748817366249","-60.729906147113"
509,"03500034","SAMCo Helvecia","Vélez Sarsfield 830","Helvecia","03405 470164 - 292 - 018","hospitalhelvecia@yahoo.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",2553,"Helvecia","Garay","Santa Fe","-31.099721890785","-60.091322717389"
230,"09100321","SAMCo Hersilia","Dorrego 124","Hersilia","03491/494120","samco-hersilia@inthersil.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",3547,"Hersilia","San Cristóbal","Rafaela","-30.00036","-61.83972"
231,"09100330","SAMCo Huanqueros","La Rioja y San Lorenzo","Huanqueros","03408-425711","samcohuanqueros@live.com.ar","No","Municipal","SAMCo. Ley Provincial 63/12",3554,"Huanqueros","San Cristóbal","Rafaela","-30.01395","-61.21703"
524,"04200158","SAMCo Hughes","Rivadavia y Laprida 2725","Hughes","02473 49-1520-491175",,"Si","Municipal","SAMCo. Ley Provincial 63/12",2651,"Hughes","General López","Venado Tuerto","-33.80508","-61.33487"
446,"02100253","SAMCo Humberto Primo","San Martín 844","Humberto Primo","03493/480150, centrex:1276","samcohumberto@cisc.net.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",2273,"Humberto Primo","Castellanos","Rafaela","-30.86642","-61.35855"
352,"13300203","SAMCo Intiyaco","E. López S/N","Intiyaco","03482/490315, centrex: 6449","hospitaldrluisbentos@hotmail.com","Si","Municipal","SAMCo. Ley Provincial 63/12",4170,"Intiyaco","Vera","Reconquista","-28.67564","-60.07152"
440,"01400130","SAMCo Islas Malvinas","Calle 20 Nº 415","Gödeken","03465/498145, centrex: 6339","samco.godoken@hotmail.com","Si","Municipal","SAMCo. Ley Provincial 63/12",2070,"Gödeken","Caseros","Venado Tuerto","-33.40045","-61.841"
494,"02800077","SAMCo Juan B Molina","Moreno 64","Juan B. Molina","03460/498202","samcojbm@coopjbmolina.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",2462,"Juan B. Molina","Constitución","Rosario","-33.49626","-60.50648"
341,"13300084","SAMCo La Gallareta","Alberdi s/n","La Gallareta","03483-496127 ctx 5053",,"Si","Municipal","SAMCo. Ley Provincial 63/12",4177,"La Gallareta","Vera","Reconquista","-29.58037","-60.37916"
126,"07000338","SAMCo La Pelada","Colonizadores s/n","La Pelada","03497/495038,centrex:1298","samcolapelada@hotmail.com","Si","Municipal","SAMCo. Ley Provincial 63/12",3120,"La Pelada","Las Colonias","Santa Fe","-30.86416","-60.96607"
324,"12600106","SAMCo Landeta","Lisandro de la Torre 802","Landeta","03406/497212",,"No","Municipal","SAMCo. Ley Provincial 63/12",4086,"Landeta","San Martín","Rosario","-32.01373","-62.0631"
562,"04900184","SAMCo Lanteri","Bartolomé Mitre S/N","Lanteri","03482/474006, centrex: 6443",,"Si","Municipal","SAMCo. Ley Provincial 63/12",2826,"Lanteri","General Obligado","Reconquista","-28.84212","-59.63613"
325,"12600114","SAMCo Las Bandurrias","San Martín s/n","Las Bandurrias","03401/422759",,"No","Municipal","SAMCo. Ley Provincial 63/12",4093,"Las Bandurrias","San Martín","Rosario","-32.19743","-61.49228"
427,"00700067","SAMCo Las Parejas Dr. Juan M Valdano","Avda. 17 Nº 669","Las Parejas","03471/471200 centrex 6391","hospitallasparejas@yahoo.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",0014,"Las Parejas","Belgrano","Rosario","-32.68252","-61.52255"
326,"12600122","SAMCo Las Petacas","Calle 11 535","Las Petacas","03406/494101","samcolaspetacas@hotmail.com","No","Municipal","SAMCo. Ley Provincial 63/12",4100,"Las Petacas","San Martín","Rosario","-31.82239","-62.10648"
428,"00700075","SAMCo Las Rosas","Calle Paso de los Andes 419","Las Rosas","03471/451205-451004","samcolasrosas@hotmail.com","Si","Municipal","SAMCo. Ley Provincial 63/12",0021,"Las Rosas","Belgrano","Rosario","-32.480369150487","-61.58148865414"
565,"04900214","SAMCo Las Toscas","Calle 29 Nº 451","Las Toscas","03482/492134","samcolastoscas@hotmail.com","Si","Municipal","SAMCo. Ley Provincial 63/12",0098,"Las Toscas","General Obligado","Reconquista","-28.34876","-59.25849"
156,"07700046","SAMCo Logroño","Buenos Aires s/n","Logroño","03491/490050, centrex:6487","samcolog@hotmail.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",3309,"Logroño","9 De Julio","Rafaela","-29.50147","-61.69688"
266,"10500066","SAMCo López","Aurelia 1677","López","03404/498135,centrex:6202","samcolopez@yahoo.com.ar","No","Municipal","SAMCo. Ley Provincial 63/12",3813,"López","San Jerónimo","Santa Fe","-31.906824720676","-61.278415305123"
328,"12600131","SAMCo Los Cardos","L. de la Torre 388","Los Cardos","03401/497000","samcoloscardos@gmail.com","No","Municipal","SAMCo. Ley Provincial 63/12",4107,"Los Cardos","San Martín","Rosario","-32.32357","-61.63139"
438,"01400113","SAMCo Los Quirquinchos","Mitre y Belgrano","Los Quirquinchos","03465 - 496170","samcolosquirquinchos@microrred.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",2084,"Los Quirquinchos","Caseros","Venado Tuerto","-33.37919","-61.71469"
308,"11900092","SAMCo Luis Palacios","Quiroga 441","Luis Palacios","03476/499178 ctx 6416","samcoluispalacios@yahoo.com.ar","No","Municipal","SAMCo. Ley Provincial 63/12",4002,"Luis Palacios","San Lorenzo","Rosario","-32.7849","-60.9055"
527,"04200191","SAMCo Maggiolo","Mariano Castex 411","Maggiolo","03462-492038",,"Si","Municipal","SAMCo. Ley Provincial 63/12",2679,"Maggiolo","General López","Venado Tuerto","-33.72035","-62.24639"
1,"04900222","SAMCo Malabrigo","2 de Julio 864","Malabrigo","03482/454001, centrex: 6440",,"Si","Municipal","SAMCo. Ley Provincial 63/12",0105,"Malabrigo","General Obligado","Reconquista","-29.34947","-59.96898"
342,"13300092","SAMCo Margarita","Luciano Leiva 1470","Margarita","03483/498213","hospitalmargarita@gmail.com","Si","Municipal","SAMCo. Ley Provincial 63/12",4191,"Margarita","Vera","Reconquista","-29.69023","-60.25353"
435,"01400075","SAMCo María Eva Duarte De Perón","Bv. Roque Sáenz Peña 1296","Chabás","03464/480211 centrex 6312","samcochabas@hotmail.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",2056,"Chabás","Caseros","Rosario","-33.2478","-61.36109"
329,"12600149","SAMCo María Susana","Santiago del Estero 657","María Susana","03401/466296","samcomsusana@redcrs.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",4114,"María Susana","San Martín","Rosario","-32.26032","-61.90367"
528,"04200204","SAMCo María Teresa","E. Bosch y San Martín","María Teresa","03462/480026, centrex: 6292","samcomt@soon.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",2686,"María Teresa","General López","Venado Tuerto","-34.00998","-61.91101"
496,"02800093","SAMCo Máximo Paz","Ituzaingó 72","Máximo Paz (Est. Paz)","03460/496038","samcopaz@hotmail.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",2483,"Máximo Paz (Est. Paz)","Constitución","Rosario","-33.48107","-60.95067"
234,"09100372","SAMCo Monigotes","Zona urbana","Monigotes",,,"No","Municipal","SAMCo. Ley Provincial 63/12",3610,"Monigotes","San Cristóbal","Rafaela","-30.48792","-61.63367"
429,"00700083","SAMCo Montes De Oca","Sarmiento 543","Montes De Oca","03471/495000","mariagiaveno@hotmail.com","Si","Municipal","SAMCo. Ley Provincial 63/12",2014,"Montes de Oca","Belgrano","Rosario","-32.56628","-61.76924"
81,"06300524","SAMCo Nelson","San Martín 264","Nelson","0342-4572551/4902810","equipodesaludnelson@hotmail.com","No","Provincial","Dep. de SAMCo.",3008,"Nelson","La Capital","Santa Fe","-31.264466667","-60.759733333"
61,"06300087","SAMCo Norberto Trossero","Colono 1344","Laguna Paiva","0342/4579249 centrex: 9249","samcolpaiva@hotmail.com","Si","Municipal","SAMCo. Ley Provincial 63/12",0140,"Laguna Paiva","La Capital","Santa Fe","-31.310600000","-60.662766667"
330,"12600157","SAMCo Piamonte","Rivadavia 801 (Rivadavia y Alberdi)","Piamonte","03401/455138","hospitalpiamonte@redcrs.com","Si","Municipal","SAMCo. Ley Provincial 63/12",4121,"Piamonte","San Martín","Rosario","-32.14381","-61.97849"
273,"10500171","SAMCo Pueblo Irigoyen","Belgrano 450","Irigoyen (Pueblo)","03466/491023, ctx: 6346","samcoirigoyen@gmail.com","No","Municipal","SAMCo. Ley Provincial 63/12",3792,"Irigoyen (Pueblo)","San Jerónimo","Santa Fe","-32.15773","-61.10885"
274,"10500180","SAMCo Puerto Gaboto","Santic Spíritu s/n","Gaboto","03476/488041 centrex 6410","samcopuertogaboto@hotmail.com","No","Municipal","SAMCo. Ley Provincial 63/12",3778,"Gaboto","San Jerónimo","Rosario","-32.43404","-60.81731"
309,"11900106","SAMCo Puerto San Martin","J. B. Alberdi 125","Puerto General San Martín","03476/422068 ctx 6400","samcopgsm@hotmail.com","No","Municipal","SAMCo. Ley Provincial 63/12",0287,"Puerto General San Martín","San Lorenzo","Rosario","-32.7185","-60.73009"
310,"11900114","SAMCo Pujato","Bv. Colón 880","Pujato","03464/494159","samcopujato@dat1.net.ar","No","Municipal","SAMCo. Ley Provincial 63/12",4009,"Pujato","San Lorenzo","Rosario","-33.01574","-61.04367"
337,"13300017","SAMCo Ricardo Aldao","Bv. Estanislao López 951","Calchaquí","03483/470204, ctx: 6469","rofarioli@yahoo.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",0329,"Calchaquí","Vera","Reconquista","-29.88621","-60.28094"
311,"11900122","SAMCo Roldan","Bv. Sarmiento 900","Roldán","0341/4961309 ctx 4671","samcoroldan@hotmail.com","Si","Municipal","SAMCo. Ley Provincial 63/12",0294,"Roldán","San Lorenzo","Rosario","-32.90098","-60.91052"
250,"09800048","SAMCo Romang","Dr. Arturo Illia 1168","Romang","03482/496009, centrex: 6456","hospital_jonassalk@hotmail.com","Si","Municipal","SAMCo. Ley Provincial 63/12",3715,"Romang","San Javier","Reconquista","-29.5056","-59.75066"
40,"05600109","SAMCo Salto Grande","Mitre 1097","Salto Grande","03476/494224","samcosaltogrande@hotmail.com","No","Provincial","SAMCo. Ley Provincial 63/12",2931,"Salto Grande","Iriondo","Rosario","-32.67001","-61.08626"
236,"09100411","SAMCo San Cristóbal","Cochabamba 1456","San Cristóbal","03408/422033 - Centrex 8097","personalsamcosancristobal@yahoo.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",0231,"San Cristóbal","San Cristóbal","Rafaela","-30.307463715526","-61.228706540489"
276,"10500201","SAMCo San Genaro Jarupkin","Dr. Ricardo Balbi 1697","San Genaro","03401/448756-448659","samco@redcrs.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",0256,"San Genaro","San Jerónimo","Rosario","-32.37332","-61.3609"
532,"04200298","SAMCo San Gregorio","Lisandro de la Torre 251","San Gregorio","03382/470041","samco@sangregorio.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",2728,"San Gregorio","General López","Venado Tuerto","-34.3258","-62.03254"
237,"09100445","SAMCo San Guillermo","Independencia 50","San Guillermo","03562/466146","samco@sanguillermo.com.ar","No","Municipal","SAMCo. Ley Provincial 63/12",3645,"San Guillermo","San Cristóbal","Rafaela","-30.35857","-61.91624"
251,"09800064","SAMCo San Javier","Av. T. Madrejón 1320","San Javier","03405/424247-424104centrex6203","samcosanjavier@yahoo.com.ar","Si","Provincial","SAMCo. Ley Provincial 63/12",0238,"San Javier","San Javier","Santa Fe","-30.583612263501","-59.934135574804"
331,"12600165","SAMCo San Jorge","Urquiza 1648","San Jorge","03406/441666-441700","samco@samco.arnetbiz.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",0315,"San Jorge","San Martín","Rosario","-31.89265","-61.85498"
439,"01400121","SAMCo San José De La Esquina","San Martín 951","San José De La Esquina","03467/461249-462010","hospitalsamco@gobbt.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",2091,"San José de la Esquina","Caseros","Rosario","-33.11663","-61.70266"
292,"11200091","SAMCo San Justo","Italia 2865","San Justo","03498/427377-426466-425534-5-6",,"Si","Municipal","SAMCo. Ley Provincial 63/12",0259,"San Justo","San Justo","Santa Fe","-30.791483413249","-60.598742581084"
332,"12600173","SAMCo San Martin De Las Escobas","Alte. Brown 1269","San Martín De Las Escobas","03406/498279","samcosme_@hotmail.com","Si","Municipal","SAMCo. Ley Provincial 63/12",4128,"San Martín de las Escobas","San Martín","Rosario","-31.85415","-61.56798"
451,"02100415","SAMCo San Vicente","Belgrano 565","San Vicente","03492/471262-470262","hospitalsamcosanvicente@hotmail.com","Si","Municipal","SAMCo. Ley Provincial 63/12",2350,"San Vicente","Castellanos","Rafaela","-31.69918","-61.56103"
534,"04200328","SAMCo Sancti Spiritu","Av. La Amistad 529","Sancti Spiritu","03462 - 444045",,"Si","Municipal","SAMCo. Ley Provincial 63/12",2735,"Sancti Spiritu","General López","Venado Tuerto","-34.00822","-62.24693"
131,"07000419","SAMCo Santa Clara De Buena Vista","Cnel. Domínguez 450","Santa Clara De Buena Vista","03404/493114, centrex: 6192","samcosantaclara@hotmail.com","Si","Municipal","SAMCo. Ley Provincial 63/12",3239,"Santa Clara de Buena Vista","Las Colonias","Santa Fe","-31.76311","-61.31671"
452,"02100440","SAMCo Santa Clara De Saguier","Echeverría 58","Santa Clara De Saguier","03492/490019, centrex: 1256",,"Si","Municipal","SAMCo. Ley Provincial 63/12",2357,"Santa Clara de Saguier","Castellanos","Rafaela","-31.33503","-61.82582"
510,"03500042","SAMCo Santa Rosa De Calchines","Córdoba 420","Santa Rosa De Calchines","0342/4908034-Centrex 2550","samco_santarosa@hotmail.com","Si","Municipal","SAMCo. Ley Provincial 63/12",2567,"Santa Rosa de Calchines","Garay","Santa Fe","-31.41877","-60.33431"
133,"07000435","SAMCo Santo Domingo","9 de Julio 479","Santo Domingo","03497/498065 centrex 1241","samcostodomingo@121netwifi.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",3260,"Santo Domingo","Las Colonias","Santa Fe","-31.12327","-60.88706"
134,"07000443","SAMCo Sarmiento","25 de Mayo 1449","Sarmiento","03497/497095","samco.sarmiento@hotmail.com","Si","Municipal","SAMCo. Ley Provincial 63/12",3267,"Sarmiento","Las Colonias","Santa Fe","-31.05734","-61.16471"
333,"12600190","SAMCo Sastre","Dr. Hugo Novatti 2175","Sastre","03406/480222-480212","estadisticasastre@gmail.com","Si","Municipal","SAMCo. Ley Provincial 63/12",0322,"Sastre","San Martín","Rosario","-31.771409581607","-61.834035187837"
222,"09100038","SAMCo Suardi","Dr. Fernández 365","Suardi","03562/477379","samcosuardi@suardi.com.ar","Si","Provincial","SAMCo. Ley Provincial 63/12",3666,"Suardi","San Cristóbal","Rafaela","-30.5368","-61.96143"
355,"13300220","SAMCo Tartagal","Zona urbana","Tartagal","03482/490569","samco_tart@hotmail.com","Si","Provincial","SAMCo. Ley Provincial 63/12",4198,"Tartagal","Vera","Reconquista","-28.6702","-59.84716"
535,"04200344","SAMCo Teófilo Puentes","Sarmiento 44","Teodelina","03462/440151, centrex: 6285","samcoteodelina@yahoo.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",2749,"Teodelina","General López","Venado Tuerto","-34.19251","-61.52701"
430,"00700091","SAMCo Tortugas","Sarmiento 254","Tortugas","03471-494332/494538","samcotortugas@yahoo.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",2021,"Tortugas","Belgrano","Rosario","-32.74636","-61.81804"
159,"07700089","SAMCo Dr. Alfredo Luis Rosetani","Vuelta de Obligado y RP 2 S","Tostado","03491/470373","samco.tostado@gmail.com","Si","Municipal","SAMCo. Ley Provincial 63/12",0175,"Tostado","9 De Julio","Rafaela","-29.235049416123","-61.771187972664"
45,"05600141","SAMCo Totoras","Lavalle 950","Totoras","03476/460222- centrex 6405","hospitaltotoras@yahoo.com.ar","Si","Municipal","SAMCo. Ley Provincial 63/12",0133,"Totoras","Iriondo","Rosario","-32.58253697359","-61.166303280208"
334,"12600203","SAMCo Traill","Zona urbana","Traill","03406/441900(Com.)","lmdallari@hotmail.com","No","Municipal","SAMCo. Ley Provincial 63/12",4135,"Traill","San Martín","Rosario","-31.91969","-61.70172"
